Nombre,Título,Fecha,Rating,Reviews,Tipo
Casa Vieja Restaurante,Comida Tiquita en un ambiente muy colombiano,15 de octubre de 2019,50,Tuve la experiencia de ir almozar a este típico restaurante colombiano en el centro de bogota. Sus platos están deliciosos y además la mezcla de sabores de esta cultura no se puede dejar de probar.,$ 36.364 - $ 72.727
Casa Vieja Restaurante,Me gustó!!,22 de octubre de 2018,40,"El restaurante es agradable, antiguo y familiar. En lo personal me agradó bastante, el servicio es bueno y su comida típica colombiana está muy bien lograda. Es un clásico del tour gastronómico de Bogotá, recomendado.",$ 36.364 - $ 72.727
Casa Vieja Restaurante,Restaurante tradicional frente al Hotel Tequendama.,18 de septiembre de 2018,40,"Llegamos tarde como a las 17 horas, ya no había público pero nos atendieron bien y comimos deliciosos platos típicos de Bogotá con una música de fondo que me encantó, tal parece que ayuda con la tradición del lugar. Más de 50 años de prestigio.",$ 36.364 - $ 72.727
Casa Vieja Restaurante,QUE GRATO VOLVER,4 de agosto de 2016,50,Hace años no disfrutaba de un almuerzo en este agradable restaurante. El ambiente de todo mi gusto. Atención y recetas excelentes.,$ 36.364 - $ 72.727
Casa Vieja Restaurante,Un clásico que no defrauda,1 de agosto de 2016,40,"Lugar típico de cocina colombiana que uno no puede dejar de visitar si se encuentra en Bogotá (ciudad que, por cierto, vive en estos tiempos una suerte de inflación culinaria, con apertura de decenas de nuevos locales, muchas veces excesivamente pretenciosos, excesivamente costosos y gastronómicamente...Más",$ 36.364 - $ 72.727
Casa Vieja Restaurante,Luego de 40 años mejor aún!,12 de marzo de 2016,50,"Luego de visitarlo hace 40 años, me consigo un Restaurante más fortalecido, al punto de tener sucursales. Cuando desee comer gastronomía Colombiana, este es el aeropuerto culinario donde lo encontrará. Ambiente cosmopolita y a la vez es una casona con patio central, con música de...Más",$ 36.364 - $ 72.727
Casa Vieja Restaurante,Comida típica Colombiana,25 de febrero de 2016,40,"El entorno es muy agradable, desde la decoración, la música, y el servicio. Los platos son típicos Colombianos y tienen una variedad considerable. El precio es medianamente elevado, pero es bueno si se quiere disfrutar de un plato muy completo y típico Colombiano.",$ 36.364 - $ 72.727
Casa Vieja Restaurante,Recomendable 100% en Bogotá.,16 de septiembre de 2015,50,"Exquisita calidad en los platos típicos colombianos y zumos de frutas,vinos. Excelente atención del personal.",$ 36.364 - $ 72.727
Casa Vieja Restaurante,Muy buen Puchero y platos tipicos!!!,11 de septiembre de 2015,40,"Regrese después de muchos años y de malas experiencias. Ahora debo decir que me gusto y tiene platos típicos bastante buenos, con una atención aceptable y una música de piano que quizás deberían adecuar al tamaño del restaurante. Los platos muy bien servidos, con gusto...Más",$ 36.364 - $ 72.727
Casa Vieja Restaurante,Critica de un mexicano,19 de agosto de 2015,40,"Estuve con unos amigos y esposa disfrutando este lugar, coincido con la denominación de ""típico"" el servicio es muy bueno, el menú es bastante variado y estando con diferentes amigos originarios de varias partes de Colombia lo califican de muy bueno. Mi esposa y yo...Más",$ 36.364 - $ 72.727
Casa Vieja Restaurante,comida típica,17 de marzo de 2015,30,Creo que ya pasó de moda. No lo han actualizado. deben mejorar la presentacion de los platos típicos.,$ 36.364 - $ 72.727
Casa Vieja Restaurante,Muy tipico.,15 de marzo de 2014,50,"Es comida tipica, el lugar es pequeño (a menos a si se me hizo), pero la comida es muy rica y muy vasta.",$ 36.364 - $ 72.727
Casa Vieja Restaurante,Bueno comida típica,12 de junio de 2013,40,Bonito restaurante para un almuerzo de negocios. Les recomiendo las entradas y una buena cerveza. Precios acordes.,$ 36.364 - $ 72.727
Casa Vieja Restaurante,Un buen típico,24 de mayo de 2012,40,Es un restaurante en una vieja pero magnífica casona que perteneció a la iglesia. Su decoración es muy bonita y de noche es realmente acogedor. Su oferta gastronómica es típica muy agradable sin ser nada especial. Puede visitarse.,$ 36.364 - $ 72.727
Casa Vieja Restaurante,comida tipica Colombiana,7 de febrero de 2012,40,"recomiendo el Ajiaco colombiano es delicioso , el lugar es bonito y tipico Colombiche.",$ 36.364 - $ 72.727
Casa Vieja Restaurante,BUENISIMO,20 de enero de 2012,40,Buenísima la visité luego de muchísimos años y todavía guarda su estilo y buen comer,$ 36.364 - $ 72.727
Casa Vieja Restaurante,Muy bien,24 de agosto de 2018,40,"Pequeño restaurante tradicional antiguo en la plaza de los Periodistas. Lleno de lugareños cuando fuimos allí para el almuerzo. Buena comida, excelentes zumos, personal encantador.",$ 36.364 - $ 72.727
Casa Vieja Restaurante,Comida romántica y buena,13 de junio de 2016,40,"El ambiente era perfecto para nosotros como una nueva pareja y el servicio era para la tarea. La comida no era muy buena, pero era bueno. Un lugar encantador para un menú un poco más tradicional. colombiano",$ 36.364 - $ 72.727
Ceci's Kitchen,Muy recomendado,23 de octubre de 2019,50,"Este restaurante tiene una decoración preciosa y la comida es muuy rica, la atención es muy buena y las instalaciones son ideales para fotografías lindas.",Pizzería
Ceci's Kitchen,Excelente servicio,2 de octubre de 2019,50,"Muy bien atendidos, muy bueno el sabor de las pizzas, y los jugos deliciosos. La más rica de las pizzas me pareció la de Salmón ahumado y la frankenstein.",Pizzería
Ceci's Kitchen,Plan familia,13 de agosto de 2019,40,"Bonito sitio para estar en familia,buen servicio. Muy recomendado para celebraciones familiares.....",Pizzería
Ceci's Kitchen,Hermoso y con comida deliciosa,5 de febrero de 2019,50,El ambiente es muy agradable. La comida y los postres deliciosos! Hemos ido en tres ocasiones y siempre han tenido un trato amable,Pizzería
Ceci's Kitchen,Onces de lujo,24 de enero de 2019,40,"Recomiendo visitar éste lugar entre las 6.30 y las 7.30 de la tarde. Tiene un ambiente muy tranquilo y se puede conversar si uno va en plan de pareja por largo rato. La vajilla, la presentación y las tartas dulces son la distinción. A disfrutarlo!!!",Pizzería
El Master Taqueria Mexicana,"Buen sitio, buenos precios",7 de octubre de 2019,40,"El Máster combina una buena cocina con un buen valor, no es comida pretenciosa como últimamente se impone. Es una cocina sencilla que vale la pena",Mexicana
El Master Taqueria Mexicana,Opinión,10 de marzo de 2019,50,"Fui con mi novio primero y después con mi mejor amiga, en ambas ocasiones, deliciosas las tortas y con precios increíbles. Me encantaría que pudieran ampliar el local porque siempre reúne muuuuuucha gente! Eso también es buen síntoma. La verdad, nos encantó",Mexicana
El Master Taqueria Mexicana,Visual,18 de octubre de 2018,40,"Fuimos a cenar con mi pareja, muy ricos los tacos de cochinita pibil y la horchata! La torta macha al pastor, se ve muy bien, sin embargo el sabor puede mejorar. La sopa de tortillas tenía un sabor muy fuerte, no nos gustó realmente.",Mexicana
El Master Taqueria Mexicana,torta gigante,4 de agosto de 2018,40,"La torta macha lleva 1 libra de carne es enorme, y muy rico. Solo que el al pastor, tiene muchos pedazos duros...pero la otras carne son muy ricas. Lo recomiendo mucho!!!",Mexicana
Villanos En Bermudas,Cena en familia,15 de marzo de 2020,50,"Excelente servicio, excelente maridaje, los platos muy bien balanceados, definitivamente volvería, gracias!.",Cena
Villanos En Bermudas,De las mejores experiencias el Bogotá,13 de febrero de 2020,50,"Es un lugar único, el diseño del sitio, la propuesta gastronómica es de mucho nivel. Te sientes como en casa, la pretensiones y la incomodidad se quedan afuera, vas a disfrutar de la experiencia y la buena compañía. Recomendadisimo este lugar!",Cena
Villanos En Bermudas,Cena navideña,22 de diciembre de 2019,50,"Excelente y maravillosa experiencia gastronómica y esmerada atención de todos, muchas gracias por la increíble velada con mi pareja",Cena
Villanos En Bermudas,REBELDE SABROSURA,21 de diciembre de 2019,50,"Realmente no entiendo la gente que les ha evaluado mal, estos chicos saben lo que hacen. Son piratas bien vestidos, máquinas del servicio entero, cocina, sala y barra, todo fabuloso. Sabores perfectos, me gusto mucho la libertad de una cocina rebelmente elaborada.",Cena
Villanos En Bermudas,Excelente servicio! Maravillosa experiencia!,7 de diciembre de 2019,40,"Excelente servicio, la comida muy buena aun cuando creo que deberían restar un postre y sumar otro plato principal! Las porciones son bastante pequeñas.",Cena
Villanos En Bermudas,Excelente. !!!!,16 de noviembre de 2019,50,"Me encanta el concepto del restaurante ! Menú de 10 pasos ,las combinaciones de sabores son espectaculares , el servicio es muy bueno, el ambiente es muy relajado y puedes hablar con los chef !Ver cómo hacen todo , es una experiencia única !",Cena
Villanos En Bermudas,Una experiencia increíble,15 de noviembre de 2019,50,"Comida deliciosa y creativa, cócteles nuevos un ambiente totalmente ameno y un servicio de excelencia desde el primer minuto hasta el último",Cena
Villanos En Bermudas,Excelente experiencia!,14 de noviembre de 2019,50,Muy buen servicio. Comida espectacular. Menú degustación de 10 pasos con la opción de acompañarlo de un maridaje todo MUY bueno!!!Prueben los cocteles! Volvería!!,Cena
Villanos En Bermudas,Buen lugar.,16 de octubre de 2019,40,"Si lo que buscas es un lugar exerimental y de vaguardia, este es una buena opcion. Pero ten en cuenta que no es para ir pensando en conversar con amigos o en pareja, es mas para interpretar.",Cena
Villanos En Bermudas,Peor experiencia de mi vida! Villanos de verdad,22 de septiembre de 2019,10,He estado en muchas restaurantes en diferentes partes del mundo y este lugar se lleva el primer puesto en lo peor! Era mi primera vez en Bogotá y fui porque leÍ un articulo donde decía que estaba en los 50 best de Latinoamérica y no...Más,Cena
Villanos En Bermudas,Excelente!,27 de agosto de 2019,50,Esta fue mi segunda visita a Colombia y mi segunda visita a Villanos! Nunca puede faltar. El lugar es excelente!,Cena
Villanos En Bermudas,Terrible,30 de julio de 2019,10,Un intento gastronómico que no entiendo cómo está en los 50 best cuando la mezcla de sabores y la calidad del producto que usan es de un nivel medio bajo. Un aguachile que no tiene de aguachile nada. Un croissant con jamón que está seco...Más,Cena
Villanos En Bermudas,La amabilidad desde el inicio te lleva a una muy buena experiencia,20 de julio de 2019,50,"Desde que llegamos nos ubicaron en el bar, donde hay unos drinks de primera calidad, después nos hicieron pasar a una de las cocinas y la experiencia fue única. La mezcla del concepto slow food y el minimalismo es perfecta. Totalmente recomendado",Cena
Villanos En Bermudas,Normal y muy caro para lo que es. No volveríamos,6 de julio de 2019,10,"El mesero que nos atendió una persona de origen francés muy amable, sin embargo la experiencia bastante mala, nos hicieron esperar una hora para la mesa y no nos ofrecieron nada mientras esperábamos. La verdad que es un menú muy normal y muy caro para...Más",Cena
Villanos En Bermudas,Experiencia,6 de julio de 2019,40,"El sitio tiene una excelente atmósfera, muy buen servicio y una carta de cócteles bien estructurados, en cuanto a la experiencia de diez pasos, son muy naturales pero a la vez sin estructura, cocina minimalista, simple y de buen sabor",Cena
Villanos En Bermudas,Colombian fine dining,5 de julio de 2019,50,"Excelente lugar para aprender sobre fine dining con ingredientes colombianos. Nos encantó. Los platos son variados, el pan con mantequilla de ajo fermentado es TOP.",Cena
Villanos En Bermudas,Fantastico,29 de junio de 2019,50,"Gran servicio, la comida nos sorprendió, una experiencia inolvidable. Son platos muy elaborados con mucha sencillez.",Cena
Villanos En Bermudas,Excelente,20 de junio de 2019,50,Excelente comida y gran servicio. Soy vegetariana y pude tener una linda experiencia sin restricciones. La espera en el bar es muy agradable.,Cena
Villanos En Bermudas,A repetir!,6 de junio de 2019,50,Comida y cocteles increíbles. El servicio y el staff es muy bueno sin la lejanía de lugares pretenciosos. Definitivamente un lugar al que volvería,Cena
Villanos En Bermudas,"Cocina muy creativa, excelente servicio",2 de junio de 2019,40,Quedamos impresionados con el talento de los chefs y las personas que atienden. Gente super preparados de alta gama. Le hicimos muchisimas preguntas a la chica que nos atendio y super las respuestas. Visitamos el segundo piso donde tiene otra area para cenar y otra...Más,Cena
Villanos En Bermudas,Increíble,27 de abril de 2019,50,"Un viaje por los productos de Bogotá , cocina son secretos , ambiente de hogar , los chicos muy amables y una comida de lo mejor de Bogotá y Latinoamérica , por mas lugares así !",Cena
Villanos En Bermudas,Celebración,24 de abril de 2019,10,"Las mismas niñas que cocinan y montan los platos, son las mismas que van por todo el restaurante sirviendo, creo que deberían tener más higiene, por el precio valdría la pena",Cena
Villanos En Bermudas,SITIO SOBREVALORADO,18 de abril de 2019,20,"En una cena de 10/12 bocados, 5 tenían queso de cabra (esto no pasa en un buen restaurante), una milhojas con el tamaño de una hostia y con la galleta blanda, un helado de coliflor, con textura grumosa y pasado de sal...los bocados extremadamente pequeños,...Más",Cena
Villanos En Bermudas,En un agradable ambiente moderno una comida extraordinaria,7 de abril de 2019,50,Servicio excelente en varios idiomas. Menu de sorpresa y buena selección de vinos. Un ambiente moderno (estilo vintage) con buena iluminación.,Cena
Villanos En Bermudas,No vayan a este restaurante,2 de abril de 2019,10,"La reserva para cenar estaba para las 7.00 pm, llegamos a las 6.45 pm y nos hicieron esperar afuera. Solo se les dio la gana de abrir la puerta hasta las 7.10 pm. Luego nos envían directamente al bar, la persona allí pretendía obligarnos a...Más",Cena
Villanos En Bermudas,Razón calidad precio no vale la pena,27 de marzo de 2019,20,"El menú de esta semana no tuvo nada de extraordinario, muy bajo en sal, casi sin sabor. Deberían incluir más carnes y opciones vegetarianas o vegana. Los postres fueron lo mejor.",Cena
Villanos En Bermudas,De cumpleaños con mi esposa,17 de marzo de 2019,40,"Luego de ver varios reviews tenía pocas expectativas pero igual curiosidad por ver que tal era la comida de este restaurante y nos fue bastante bien. Los platos son pequeños pero todos estuvieron bien, el ambiente es ideal para ir en pareja o con amigos...Más",Cena
Villanos En Bermudas,Terrible relación calidad-precio,12 de febrero de 2019,20,Menú pretencioso de 10 platos por 148.000 pesos...La elaboración no era nada del otro mundo pero lo que fue una tomadura de pelo total fueron los ingredientes (uno de los platos era ¡¡alitas de pollo!!) El servicio mejorable en general y uno de los chefs...Más,Cena
Villanos En Bermudas,Cena,12 de febrero de 2019,50,"Excelente lugar , recomendado . Una de las mejores experiencias gastronómicas de Bogota . Es exclusivo y de buen servicio",Cena
Villanos En Bermudas,PATÉTICO!!!,3 de febrero de 2019,10,"Llegué esperando ser sorprendido de una buena manera pero me encontré con un restaurante que debe estar entre los peores que he visitado alguna vez, la comida es patética, una decepción total, estuve a punto de pararme y no seguir con el menú varías veces....Más",Cena
Villanos En Bermudas,Mes,3 de febrero de 2019,30,"Buenas tardes. Ayer fui a Villanos en Bermudas. Desde que entre no me gustó el servicio. Para ser una experiencia, el servicio debe ser excelente. Los dueños no se preocupan por prestar un servicio acordé al concepto del restaurante. En cuanto a la comida muy...Más",Cena
Villanos En Bermudas,Delicioso,26 de enero de 2019,50,"Un menú degustación variado, de excelente calidad, mezcla de sabores, colores y texturas sorprendente! Lo mejor fue el segundo plato, un tartare de Cordero y el plato fuerte un cochinillo! Los postres también deliciosos!",Cena
Villanos En Bermudas,Experiencia de usuario no atendido,25 de enero de 2019,30,"Tuvimos una experiencia el año pasado con varios amigos, en que fueron deferentes y nos facilitaron menú vegano, adaptando el vegetariano que ofrecen. Aunque el menú no fue excepcional, lo encontramos afortunado pues en BOGOTÁ nos faltan restaurantes de menú degustación con esta flexibilidad, lo...Más",Cena
Villanos En Bermudas,De lo mejor en Bogotá,15 de enero de 2019,50,Sin duda alguna regreso El menú que ofrecen siempre sorprende Es muy rico y bien balanceando El ambiente bastante íntimo Sus cócteles son una delicia,Cena
Villanos En Bermudas,Pésima experiencia,13 de enero de 2019,10,"Si quieren pagar de forma excesiva por platos absolutamente normales, sobrevalorados y pretensiosos, este es el sitio. La peor relación calidad precio! Platos muy normales que son ofrecidos en terminología rebuscada para hacer pasar una remolacha como lo más Gourmet del mundo!!! El ambiente muy...Más",Cena
Villanos En Bermudas,Excelente restaurante,5 de enero de 2019,50,"La comida y la antención fueron muy buenas, el menu es muy completo y tiene platos muy buenos. Totalmente recomendado.",Cena
Villanos En Bermudas,Pésimo,8 de diciembre de 2018,10,"Tal como su nombre lo indica, son unos completos villanos. Comida absurdamente costosa y bastante regular. No lo recomiendo en lo absoluto, no se deje tumbar tan estúpidamente",Cena
Villanos En Bermudas,"Maravilloso, solo para conocedores.",3 de noviembre de 2018,50,"El menú de degustación de diez platos es delicioso, sorprendente y sorpresivo en sabores, olores y texturas. Una gran opción en Bogotá. Slow food. Dos y poco de horas. Muy bien.",Cena
Villanos En Bermudas,Nada agradable la comida,25 de octubre de 2018,10,"Mi expectativa era muy alta para lo que probé esa noche. La comida súper fea, nada rico. De los 10 platos que sirven solo me gusto el cochinillo y el pan",Cena
Villanos En Bermudas,COMIDA PARA VILLANOS!,20 de septiembre de 2018,20,"Hicimos una reserva para ir a comer con mi novia, era su cumpleaños y estábamos entusiasmados de conocer, pues para mí era mi primera cena por pasos, precisamente por esta razón sabía que debía ir dispuesto a probar cosas nuevas. Pero finalmente la experiencia no...Más",Cena
Villanos En Bermudas,Pésimo,20 de septiembre de 2018,10,"Terrible... Hasta el momento el peor restaurante que ido en mi vida. Mal sabor, mala cocción, espantoso.",Cena
Villanos En Bermudas,Excelente experiencia.,19 de septiembre de 2018,50,"Decoraciòn, servicio, comida, bebidas una excelente experiencia, las infusiones de alcoholes increibles en especial la de Pimientos. Lo recomiendo a las personas que buscan algo diferente. Felicidades Villanos. Exitos.",Cena
Villanos En Bermudas,Malisimo!,9 de septiembre de 2018,10,Si nos daban 10 platos con papa salada saliamos más felices. La comida mas insípida que he comido jamás. Carisimo. Un desastre total. No les cuesta nada dar comida con gusto a algo. Cocino mejor yo un martes al mediodía. El costo de lo que...Más,Cena
Villanos En Bermudas,Prolija presentación pero una total desilusión/ disapointed,30 de agosto de 2018,20,"Invite a mi grupo de trabajo y mi jefe que nos visitaba de Argentina para compartir un tiempo juntos y conocer el restaurante, pues estábamos muy intrigados en el lugar, después de leer los comentarios en varias revista y la presentación en su página, el...Más",Cena
Villanos En Bermudas,Flojo aunque diferente,29 de agosto de 2018,30,"Excelente cóctel de la casa, son 10 platos experimentales. Buena atención pero hay platos muy muy flojos y como en todo otros que pasan raspando. Solo dos platos por encima del promedio.",Cena
Villanos En Bermudas,ES MAS LA EXPECTATIVA QUE LA REALIDAD,27 de agosto de 2018,30,"Al ir tenia una expectativa grande, y cada vez que me iban pasando los platos, pensaba me tiene que gustar mucho y al final , me preguntaron que tal te pareció respuesta No se , fue una experiencia agradable , pero no repetiría .",Cena
Villanos En Bermudas,cocineros desagradables,4 de julio de 2018,10,"Normalmente me gusta este concepto de restaurante con un menú único. Pero me parece que en ""Villanos en Bermudas"", que los cocineros no están muy atentos al cliente. No explican bien los platos. Y que también en los platos faltan carne o pescado, sobre todo...Más",Cena
Villanos En Bermudas,Avianca referencio,22 de junio de 2018,10,"No cumplió con mis expectativas , leí en la revista de Avianca la reseña y estaba muy animada en conocerlo , pero me lleve una total desilusión, ni los platos ni la sazón llenaron mis expectativas , el concepto del lugar es muy bueno lo...Más",Cena
Villanos En Bermudas,Ricos sabores,27 de abril de 2018,40,Una buena experiencia gastronomica. Los sabores de sus platos todos muy diferentes y deliciosos. Lo único que para mi gusto les recomendaría es un poco mas de proteína animal . En la próxima visita a Bogotá los visitaremos de nuevo,Cena
Villanos En Bermudas,Una propuesta muy diferente,21 de abril de 2018,40,"Realmente es algo novedoso, reciben pocas personas por turno, preparan todas las comidas delante de uno al momento, platos novedosos con mucha creatividad y tiempo pensándolos, cambian el menú nos comentaron mensualmente nos toco el de: Tartaleta queso feta, Tartar de cordero con uchuvas y...Más",Cena
Villanos En Bermudas,Engaño total! Lastima no haber leído los reviews!!,7 de abril de 2018,10,En que Restautante de degustación de calidad pueden servirle a un comensal como parte de una degustación una ala de pollo medio cruda seguida de una pechuga de pollo hervida servida encima de puré de papa??? Ninguno de los chefs estaba presente. Explicación al respecto:...Más,Cena
Villanos En Bermudas,Estafa para el paladar y para el bolsillo,18 de marzo de 2018,10,"Uno de los peores errores en que hemos incurrido en la escena gastronómica de Bogotá es haber reservado en Villanos en Bermudas. No es un restauratnte mediocre, es simplemente malo, tanto por la calidad de su cocina como por su ambiente y su servicio. No...Más",Cena
Villanos En Bermudas,Terrible!,12 de marzo de 2018,10,"Platos mal presentados, sobor terrible, no fuimos capaces de comernos la mitad de los platos, demoradisimo, un vaso estaba sucio con colorete, un robo literal. Por favor no caigan en la fama que le han hecho a este sitio, no hubiera pagado 1.000 pesos por...Más",Cena
Villanos En Bermudas,Decepcionante y peligroso.,4 de marzo de 2018,10,El pasado 19 de enero estuve con dos amigas y fui yo quien sugerí el sitio porque en la W hablaron de él en esa semana durante casi toda una mañana diciendo que era uno de los mejores restaurantes de Latinoamérica. Pero la verdad fue...Más,Cena
Villanos En Bermudas,No volvería ni invitado,22 de febrero de 2018,10,"Creo que es muy fácil de describir mi experiencia. Los han robado? Es exactamente igual. Los precios son totalmente desproporcionados, un menú de 10 momentos que vale 118.000 COP, donde 1 es un hojaldre, 2 mandarina, 3 remolacha con queso crema, 4 caldo, 5 un...Más",Cena
Villanos En Bermudas,Pésimo,21 de febrero de 2018,10,"La atención mala de principio a fin, la comida de pésima calidad y el precio absurdo. Definitivamente una noche para olvidar!",Cena
Villanos En Bermudas,Comida poco agradable,20 de febrero de 2018,10,No fue una grata experiencia a pesar de las expectativas que tenía por la reseñas leídas en varios medios. No hubo ninguna explicación al reservar de las condiciones en las que se sirve ni el tipo de menú que se sirve. Precio muy costoso para...Más,Cena
Villanos En Bermudas,Para no volver,12 de febrero de 2018,10,"Nunca escribo sobre las cosas malas de un restaurante, aunque el servicio fue bueno la Comida muy mala, es el peor menú de degustación y fuera de eso es obligado por que no hay forma de otra opción. La relación precio calidad no es nada...Más",Cena
Villanos En Bermudas,Unico,9 de febrero de 2018,50,"Para las personas que esperan encontrar un menú convencional seguramente está no será una buena experiencia, para los intrépidos que quieran explorar otras experiencias gastronómicas,sin duda será una inolvidable. Menu de degustación de 10 Pasos, cada uno mejor que el otro, impecables, deliciosos, creativos y...Más",Cena
Villanos En Bermudas,Nope,8 de febrero de 2018,20,"A pesar de haber leido previamente las críticas, decidimos hacer una reserva para celebrar un cumpleaños y probar. El sito es minimalista pero con ambiente agradable, en el segundo piso está el bar y los cocteles son realmente buenos, sin embargo del menú degustación de...Más",Cena
Villanos En Bermudas,El peor menú de degustación de Bogotá,7 de febrero de 2018,10,Con toda la responsabilidad que representa escribir en este medio a todos les cuento que la relación calidad precio es alucinante un precio muy alto para 10 platos en los que solo nos sirvieron dos proteínas: un tartar de cordero insípido y un minipescado con...Más,Cena
Villanos En Bermudas,Gourmet wannabe,4 de febrero de 2018,10,"Un restaurante que no se como está rankeado tan alto, una falta de respeto al comensal, el emplatado sin imaginación, los platillos ""sorpresa"" con una pobre oferta, nos dieron pollo orgánico Y ESTABA CRUDO!!! Argumentando hasta morir que así era la cocción. Muy mal servicio,...Más",Cena
Villanos En Bermudas,Tour para los sentidos,2 de febrero de 2018,50,Nos sentimos muy bien atendidos...y el menu nos llevó a distraer y evocar al mismo tiempo...muy recomendado,Cena
Villanos En Bermudas,suena interesante... pero No vale la pena....,1 de febrero de 2018,20,"En verdad no lo recomiendo, me parecio extramadamente costoso, sali con hambre y comida nada fuera de lo común :(... La decoración y el sitio estan bien.. Hice el reclamo porque pagamos mas de 820.000 por 5 personas (1 vegetariana) y salimos con hambre y...Más",Cena
Villanos En Bermudas,Cosas para replantear...,1 de febrero de 2018,30,"Mire: este restaurante tiene tremendo ambiente, sirve una comida novedosa y deliciosa (además, los cócteles son casi que los mejores de Bogotá), y las dos veces que he ido me han atendido súper bien. El punto es que siento que es un negocio que reposa...Más",Cena
Villanos En Bermudas,El ambiente muy agradable,27 de enero de 2018,50,"Me gustó la experiencia, los platos preparados con dedicación, tratan la comida con respeto, explican los platos es un ambiente amigable.",Cena
Villanos En Bermudas,Nos encantó,27 de enero de 2018,50,"Menú de diez pasos, la verdad las porciones son pequeñas pero siempre una sorpresa de sabores, por supuesto algunos nos gustaron más que otros pero todos estaban muy ricos. El ordinal es muy amable y el servicio muy bueno. Se nota la atención a los...Más",Cena
Villanos En Bermudas,Sorpresas por doquier..!,22 de enero de 2018,40,"Muy agradable el lugar, la experiencia del menu del autor,vale la pena! la comida deliciosa, mezclas que nunca se te ocurrirían pero que te sorprenden..!",Cena
Villanos En Bermudas,Me encanta!,22 de enero de 2018,50,"Si quieres probar algo nuevo, diferente y además delicioso este es el sitio! La creatividad en los platos y presentaciones es lo que hace que uno siempre quiera volver. Al no tener carta tienes que estar abierto a probar nuevas cosas. No creo que sea...Más",Cena
Villanos En Bermudas,Decepcionante,19 de enero de 2018,10,"Es sólo nombre. Platos fríos, sin gracia, es un desperdicio porque el sitio es acogedor y muy agradable. Malo",Cena
Villanos En Bermudas,Pésimo restaurante,13 de enero de 2018,20,"Ayer estuve con 7 amigos en este restaurante por la sencilla razón que fue incluido en la lista de 50 best, he ido a varios de estos restaurantes en Latinoamérica y me han salido muy buenos. Sin embargo no entiendo como incluyen este sitio. 9...Más",Cena
Villanos En Bermudas,Excelente barra. El restaurante bueno y costoso,2 de enero de 2018,40,"El lugar es lindo y acogedor. Los cócteles muy interesantes y exquisitamente preparados. El bartender muy conversador y agradable atendiendo, sugiriendo y contando sus experiencias. En el restaurante, la atención buena, con unos meseros simpáticos y la cocinera presta a dar la explicación que mi...Más",Cena
Villanos En Bermudas,Una experiencia decepcionante,22 de diciembre de 2017,20,A pesar del buen sitio y del excelente servicio los platos no son muy buenos y tuvimos que devolver el pollo porque estaba frío. No vale la pena,Cena
Villanos En Bermudas,Cena demasiado basica,20 de diciembre de 2017,20,"El lugar puede ser bacano para la decoración pero la experiencia gastronómica es demasiado básica y no vale el valor que cobran . Un restaurante que se caracteriza para una experiencia gatronomica diferente y ofrece un pláto que es pan con huevo , otro plato...Más",Cena
Villanos En Bermudas,Villanos en Bermudas,13 de diciembre de 2017,30,"El sitio comparte una casa 🏠 republicana de Chapinero alto, con un bar. Los cócteles son buenos. El tiempo de espera es prolongado. Los pasos de los platos son curiosos, pese a lo cual las porciones son muy pequeñas. Es decir, experimentas sabores sin llegar...Más",Cena
Villanos En Bermudas,Es una experiencia,29 de noviembre de 2017,40,"Vale la pena ir, conocerlo y experimentarlo. Es eso una experiencia, son nueve platos de autor, es divertido abrir la mente y estar dispuesto a probar lo que te sirven, realmente es diferente y en mi opinión es de las cosas que se deben probar...Más",Cena
Villanos En Bermudas,Experiencia horrible en todo aspecto!,16 de noviembre de 2017,10,"Hicimos la reserva el dia 26/ OCTUBRE para ir la noche del 11 de noviembre 20:30 HS, dado que nos encontrabamos viajando con 2 amigos los cuales apreciamos la buena gastronomía y vimos su asunción a The 50 Best Restaurant America Latina, y no dudamos...Más",Cena
Villanos En Bermudas,Experiencia,16 de noviembre de 2017,50,"Tuvimos cena con mi familia (15 nov) aqui, intrigado porque un restaurante con tantas malas reseñas aqui expresadas puede ser galardonado como uno de los mejores de America Latina. Cenamos y en la sobremesa, efectivamente en un ambiente junto al bar porque el restaurante principal...Más",Cena
Villanos En Bermudas,Desagradable 🤦🏼‍♀️,14 de noviembre de 2017,10,"El asunto con este restaurante, no es solo la comida sino quienes la preparan, estos “cocineros” y dueños se esfuerzan ( y lo logran ) por generar el peor ambiente y el momento más incómodo y ofensivo del mundo. Son maleducados, algo antipáticos y medianamente...Más",Cena
Villanos En Bermudas,ACTUAN COMO VILLANOS,6 de noviembre de 2017,20,"Asistimos cuatro amigos a tomar el menu de degustacion, que resulta soso y sin sentido, alimentos basicos presentados de manera demasiado basica para el precio . Fue una desilusion pues hemos visitado excelentes restaurantes que agradan y sorprenden. Lo peor de todo fue el final,...Más",Cena
Villanos En Bermudas,Pésimo,5 de noviembre de 2017,10,"1. Informe de una alergia, no fueron capaces de improvisar. Todo está preparado desde antes, la creatividad de chef no estuvo presente. Me llevaron un tiempo que cuando lo describieron lo devolví porque contenía un ingrediente que no puedo comer. 2. Un tiempo fue un...Más",Cena
